김영명 교수님 중국영화,초반에 안내사항 말씀해주실때 뭐 말하셨나요??,0,"['헉 감사합니다ㅜㅠㅠ 다른 전달사항은 없었죠??', '감사합니다ㅠㅠ!!']"
12때 외대 인기과는 대부분 평백 96이었네,"ㄷㄷ..
누락된 미컴 국통 경영경제 중국어대 일본어대도 추가하면..",1,"['스페인어과 저때에 비해서 많이 떨어졌구나...', '영어과보다 높았었네', '아...나군 한정이구나', '평백하고 누백하고 헷갈려하는 거 같은데 내 입학성적 95 93 99 99 = 평백 96.5임 단순 평백만 보면 다 저쯤 나와 요즘 수능 외대 오려면 7개 플마로 아오는데', '나오는데', '내 학번은 지금은 화석이라 불리지만 그래도 꽤 최신임', '이게 맞긴 함 근데 저 때는 영어 상평이라 아무래도 지금보다는 평백 높게 받기 힘들지', '지금은 LD LT가 95로 제일 높음... 서성한도 95 안되는 학과 꽤 많음', '단순 평백 계산으로 하면 문제가 나만해도 탐구 걍 50 50맞아서 99 99 나오니까 평균이 올라가는 거고 국어 수학 탐구 99 99 91 91 이 사람이 나보다 더 대학 쉽게 갈걸? 근데 평균은 나보다 낮음 그러면 그 부분에서 모순이 생기는 거지 각 학교마다 반영비율 다르고 한양대처럼 30 30 30 보는 게 아닌데 국어 강조하는 학교에서는 상대적으로 국어가 높으면 다른 게 낮아도 올 수 있는 거니까', '근데 누백으로 분석해보면 서성한 프레임 때문에 문과에서 한양대 머리랑 성대 꼬리가 비약적으로 상승한거지 외대가 막 드라마틱하게 떨어진 건 아님']"
중국은 대국 한국은 속국,"ㅋㅋㅋㅋ 식약처 실화냐
만우절이라서 그랬다고 제발 말해라
진짜 미친 놈들이네",73,"['??친일파는 친일파대로 욕하는 거지', '현정부가 일본에 대한 기조가 너무 반감이 강한 데 반해 중국에 대해선 저렇게 반응하니까 하는 말인듯', '당연히 둘다 욕해야하는데 너무 한쪽만 욕하고 있자너', 'ㄷㄷㄷㄷ', '진짜 만우절이어서 그랬다고 믿고 싶다', '미친거 아님?', '나도 중국과 중국몽꾸는 정권 요새 혐오하는 수준까지 오긴 했는데, 저 발언이 거대 신문사에서는 다루지 않는 내용이고 저 직원이라는 사람도 좀 의심스러워서 이건 아닌듯. ㅅㅂ식약처 직원쯤 되는 사람이 저런 말 했으면 나라 떠야한다 진심으로', 'ㅇㅇㅇ 나도 문정부 하는 꼬라지 혐오하는데 이 기사는 확인 안된 A직원 발언을 얼핏보면 식약처장이 한거처럼 보이게 쓴거라 신빙성이 떨어짐', '?????????? 아주 미쳐돌아가는구나', 'http://www.newdaily.co.kr/site/data/html/2021/03/31/2021033100271.html', '나라에 도둑놈이 넘모 많은 것이야요..', '꼭 조선 후기 세도정치같다. 역병돌고 세금은 뒤지게 뜯어가고 관리들 부정부패는 극에 달했고 이웃나라는 한반도 먹을려고 눈흘기고 있는대 지도자는 말 한마디도 못하고 아이 시발', 'ㄹㅇ 나라에 망조든것같음', '가해자 기분 챙기는건 종특이냐?', '중국한텐 동생이었지만 일본한텐 따까리였으니까 그럼 일본한테도 깝치면 안되겠다 그치?']"
FLEX 중국어,문제가 개 좆같다는 소리를 통번역 대학원 선배한테 들었는데 사실인가용...?,0,"['딱히', 'Yes']"
중국이 펭수도 뺏음,거 눈밑에 점이라도 찍던가...,4,"['짭수', '허 ㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', '더블짭수 ㄷㄷ', '퀄리티가 븅신이라 화도 안남ㅋㅋㅋ']"
내친구 충북대 다니는데 청주놀러오라고,"하는데 ㅈㄴ웃기지않냐 ㅋㅋㅋ

淸청주 풀코스淸
13:00~14:00 중국집 식사
14:00~15:00 동전 노래방
15:00~17:00 다방에서 담소및다과
17:00~18:00 충북대학교 탐방 및 고양이 먹이주기
18:00~21:00 육장장이 방문 후 식사와 음주
21:00~23:00 볼링 게임
23:00~00:00 롤 한게임
00:00~ 밤 낚시 후 숙면

다음날 아침: 낚시한것들로 매운탕 취식

(중국집은 자고로 이연복 쉐프의 스승 가게입미다^^)",0,"['귀엽다 ㅋㅋㅋ', '존잼 코스다 ㅠㅠ', 'J형일듯 ㅜㅋㅋ', '귀여워ㅠㅠㅠㅠㅠㅠㅠ', '귀여워ㅋㅋㅋㅋㅋㅋㅋㅋ충대 예뻐서 산책겸 구경할만해 날씨좋을때 얼른 ㄱㄱ', '청주 디저트맛집']"
중국관 이제 없으니 아쉬운데 중국집 어디 제일 많이갔냐,난16년에 사라진 역전 샤브샤브집 옆건물 양꼬치집(16년에 이미 문닫음)도 가봤는데 신기한건 영화장 문도 안열어봤음 ㄷ,0,"['중국관 없어짐?', '재개발 들어갔거덩', '영화장은 뭔가 졸업식이나 단체식사할때 가는 곳같아서 그럴만 하지', '지금도 거기서 요리 시켜먹는게 소원임 ㅎ..', '띵하우👍🏻', '와 간판만보고 가보지 못했는데 지금도 있나?', 'ㅇㅇ배달로 요새도 시켜먹음 뭔가 추억돋..']"
지금 중국학대만 이러는거임??,"다른 단과대도 이러는거임??

녹강하기로 했다가 왜 갑자기 실강인데",0,"['그니까 개씨발 차이나어뷰징컬리지', '중국학대 무슨 강의?']"
아 중국현당대,비대면 녹강 한다고 투표까지 했으면서 지금 갑자기 바꾸면 그 시간에 일정 있는 사람들은 어떡함 ;;;;,2,"['ㅇㅇ 공지 보삼 ㅠ ;', '그니까요ㅠㅠㅠ', '학교공지인듯', '학교 때문에 그런듯...', '내말이..', '어느 교수님이셔 ??']"
우리 마라탕 계속 먹어도 되는걸까,결국 우리가 먹는 돈 대부분이 중국 조선족 손으로 흘러들어가는 거 아냐? 걔네 돈 줘봐야 우리나라에서 걔네 시장 키워주는 거밖에 안 되는데 ㅋㅋㅋㅋ 이젠 마라탕 먹더라도 가게&프랜차이즈 업주 이름/국적은 확인하고 가야할듯...,0,"['나는 마라탕 한 번도 안 먹어봄', '나는 그냥 끊을까 생각 중...', '담배냐ㅋㅋㅋㅋㅋㅋ', '나도 요즘 그게 걱정이야', '그냥 맛있으면 먹는거지', '아 응...', '난 그래서 안먹은지 꽤됐음ㅋㅋㅋ환장했었는데 이젠 걍 안먹고싶음... 입맛뚝떨', '나도 한번도 안먹어봄 .. 위생 ㅈㄴ 개판이던데', '그니까ㅋㅋ 요즘 거의 조선족들이 하던데 나도 찝찝해서 안먹게되더라']"
아니 강원도 차이나타운 왜 지음,"중국을 떠나서

인천 차이나타운도 별로임 관광객 다 죽음

인천도 별론데 부산은 오죽하것냐

뭔 강원도에 지어",3,"['누가 국민청원 올렸는데 하루만에 마감시켜버리드라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 실화냐', '강원도에 차이나타운말고 차라리 놀이동산 짓는게 이득이겠다', '유적지가 거기에 있어서 뭘 짓든 반대지만 유적지가 없다면 차이나타운보다는 놀이동산이지']"
내가 죽기전에 전쟁이 날까?,"3차대전이야 안난대도, 미얀마같은 미국 중국 대리전이 한국에서 안일어날수가 있을까? 예전에도 한국에서 625 사례 있었고, 중국이랑도 엄청 가깝고.. 한국이 없더라도 미국한테는 일본이라는 마지노선도 있고..

물론 그정도로 가려면 정말 상황이 나빠야된다는 건 알지만, 국가를 매년 정액제 내고 이용하는 서비스개념으로 볼때, 국방이라는 리스크가 너무 크지 않나 싶음.

그런 생각을 가지고 있다 보니 어떻게 이런 입지를 가진 국가에서 삼성같은 기업도 나오고, 나라가 여기까지 일궈졌는지 신기하기도 함.

요약 : 한국의 전쟁가능성에 대해서 어떻게 생각해?",0,"['왜 그렇게 생각해?', '쿨이 한 번 돌긴 했지', '그래도 아무리 봐도 전쟁이 이득이 안됨....걍 손해가 이극보다 크고 중국 입장에서도 어차피 자본 기술력 가지고 있으니 서서히 패권가져오는게 나을걸 미국도 딱히 손해가 더 큰것 같은데 아시아인들은 뭔죄임']"
중국문명과세계문명 ㅅㅎㅇ교수님,오늘 실시간강의 들었으면 이클 동영상 안봐도 되는 거죠?,0,"['ㅇㅇ', '감사합니당']"
공주대 중문과 출신 ROTC왈,"공주 : 나 중문과 출신임 ㅇㅇ
내 친구 : 중문과는 서울대 한외대가 탑 아님?
공주 : 한외대 나온 중문과 ㅈ밥임 ㅇㅇ
내 친구 : 넌 공주잖아
공주 : 어짜피 중국대학 출신 아니면 거기서 거기임",0,"['너 친구도 학군단?', '이미 개는 가서 훈련중~', '공포의 주둥아리ㄷㄷ', '넌 공주잖아(you are princess)', 'ㅋㅋㅋㅋ', '공주 내 친구 아닌데...?', '공주사대 아니면 ㅈ망하는 대학아니냐']"
나 중국 존나 싫어해,"인종차별주의자 맞아 내가 밖에 나가서 인종차별 당해도 다 감수할 수 있음 그만큼 중국 존나 싫어 수업에서 만난 중국인들이 팀플에서 내가 차린 밥상에 수저만 얹는 것도 좆같고, 그러면서 미안한 기색도 안보이는 낯짝 두꺼운 그 종족특성도 짜증나고, 외대 주변 걸을 때 들리는 시끄러운 언어도 짜증나고, 동북공정이랑 미세먼지랑 강원도 차이나타운 짓는다 뭐한다는 것도 좆같음 점잖고 존경할만한 중국인은 살면서 본 적이 없다 그냥 종족특성이 뻔뻔한 것 같음",269,"['나는 조선족 식당 아줌마도 조선족이면 좀 찝찝함', '나 이제 마라탕도 안먹음 내 최애 음식이였는데', '이제 중국인을 유대인으로 바꾸면 잡혀감', 'ㅅㅂ잡혀가고말지', '아니 너 뭐라 한게 아니라, 특정 인종에 대한 인종차별만 민감한 서구사회를 비꼰 것', '전혀 오해 안했어 괜춘 이해했지만 댓글달린김에 잡혀갈때까지 싫어하겠다는 내 의지를 보여주고 싶었음', '혹시 천안문 자주 보십니까?', '민주화~', '아...저희가 자주 보죠', '혹시 액션이 어떻게 되는지 아세요? 천안~', '천~야~호~', '허허 워 부쯔다오', '아 개웃겨 ㅋㅋㅋㅋㅋㅋㅋ', '그만큼 민주화 운동 하고 싶으신 거지~', '아 천야호 쥰나 웃기네 ㅅㅂ', '착짱죽짱', '공산당을 미워하자. 사람이 무슨 문제겠어 안타깝게도 중공국에 태어나 평생 세뇌당한게 문제인거지.', '그렇다고 중국인≠중국 인건 아니잖아.. 참 신기함 어떻게 세뇌시켰길래 그 넓은 나라에 사람 특성이 다 똑같냐', '참 좆같은 나라야 외계인은 뭐하냐 침공 안하고', '인해전술이 다가오는 소리가 들린다..글쓴이 빨리글지우셈...한국에서 중국 욕 못하는게 슬프노', '인구라도 적던가.. 전공수업에만 몇명이 들어오는지 진짜 수업 진행 안되는거 너무 좆같음', '아 ㄹㅇㅋㅋㅋㅋ전공수업에 중국인 개많은데 수업 흐름 존나끊겨', '겨수님~저 출쓰억 해습니다!', '나는 왜 아시아인인가......하..', '존나 안씻은 그 쩐내 ㅋㅋㅋㅋㅋㅋ', '스스륵 올라가는 공감 수', '정상', '중화민족주의에 찌들어있어서 상대도 하기 싫음', '근데 개 좆같은게 뭔지 아냐? 우리도 서구권가면 중국인대우당함.', '와 열이 확받네', '날 중국인 대우하는건 괜찮은데 날 중국인이라 생각하는건 못참음', '도죠히데키는 몇수앞을 내다본걸까', '나도 이게 젤 짜증남 우리도 중국 싫어하는데 걍 같은 취급.. 근데 걔네 입장에서 비슷비슷하게 생긴 동아시아 약 십몇억명중에 거의 대부분이 중꿔니까 걍 니하오로 찍고 보는듯', '두유노시리즈 덕분에 최근들어 그나마 차별화 되긴 하는듯', '서구권애들은 일본인인지 한국인인지 중국인인지 구분못해서.. 우리도 서구권가면 중국인으로 오해받아^^..', '단군할배 터 한 번 잘 잡음', 'ㄹㅇ 부동산 사기 당한거 아니냐 기깔나게 잡음', '내가 볼 때 운석 한번 떨어져서 우리나라 섬나라 돼야함', '나도 ㅅㅂ 중국 존나 싫어 내 전공인데도 맨날 배우면서 없애버리고 싶음', '타이완 남바완 티벳 프리 홍콩 프리', '중국 개싫어 진짜 옆에 떡하니 화장실 있는데 그 옆에서 바지쳐내리고 똥싸지르는거 보고 진짜 시우발', '중국 개싫음', '팩트는 한국으로 유학온 중국인들은 중국 내에서도 씹폐급들만 오는거고 본토 중국인 중에 엘리트는 그래도 상대할만함. 국가로 인간을 판단하는거 졸라 미개하네 ㅉㅉ', '국가로 인간을 판단하는게 아니라 인간들로 국가를 평가하는거임', '중국인들 전부 만나봤냐? 뭔 말같지도 않은 소리하고 있네.. 일본가서 조센진 소리 들어봐야 정신차릴라', '짱깨 어서오고', 'ㅇㅇ 짱개랑 거리가 멀어서 어쩌냐? 졸라게 편협한 사고로 인생을 살아가니 참 불쌍하다', '착짱죽짱', '그건 진짜 사바사인 것 같긴 해. 내가 싱가폴에서 만났던 중국인들은 나 혼자 여행 가서 혼자 사진 어떻게 찍을까 고민하면서 뻘쭘하게 있었는데 먼저 와서 사진 찍어준다고 하면서 찍어줌. 영어 완전 영국 본토 발음에다가 겁나 착했음', '익30아 중국인인거 확실해? 홍콩인 대만인 아닌거 확실해? 안믿겨서...', '엉 상하이에서 왔다고 했어!', '상하이에서 사는 싱가포르인 아닐까?', '전부 만난건 아니지만 내가 만난 대부분의 중국인이 그렇던데? 그러는 너는 한국에 유학온 모든 중국인들 만나보고 본토 중국인 엘리트 전부 다 만나보고 하는 평가임?', '뭔소리야 그 많은 인구 중 여권 보유자는 최소 상위 5퍼내에 드는데...그럼에도 불구하고....ㄱ', '그나라 사람들중 ""엘리트""정도나 되어야 상대할만할 정도면 진짜 국민성 개미개한거 인증한거아닌가 ㅋㅋㅋ 어느민족이건 엘리트들은 원래 배울만큼배우고 위치가있으니 상대할만한건 당연한일인건데 ㅋㅋㅋㅋㅋㅋ 어휴 ㅉㅋㅋㅋㅋ', '내 친구 한 명도 착하긴 착한데 중화사상 쩔어서 정치 관련 얘기는 하나도 안 함 같이.. 좀 더 깊은 대화를 해보면 결국 다 똑같을걸?', '일케 비장하게 마라탕도 안 먹는다고 선언을 ㅋㅋㅋ 중국산 식품 다 보이콧하면 먹을 것두 없을텐데 걍 차별이라는 본인의 신념을 지킨다는 알량한 만족감을 위해 메뉴 하나를 포기하는구나.. 정말 대단하다..', '모든 중국산 식품 안먹는다X 한국에 들어온 조선족들 돈벌어서 권력 생기는거 찝찝해서 마라탕 안먹는다O', '와 진짜 한국어 잘한다..', '중국산 식품이나 제품 은근히 잘 보고사면 보이콧할수있는데 ㅋㅋㅋㅋㅋㅋ 중국은 차별당해도싸지 ㅋㅋ 한국이면 신사답게 대해주는건데 뭔ㅋㅋㅋ 나가서 쳐맞아야 정신차릴래 ?ㅋㅋ', '난 중국은 별생각없는데 위구르족 탄압하는거 못본척하는거에 열불남..ㅋㅋ 양심도 없나봐', '근데 유투브 댓글 같은거 보면 중국인들 다 위그르 탄랍 거짓말이라고 cnn 다 가짜 뉴스라고 주장해..다들 진짜 저렇게 믿는건가', 'https://www1.president.go.kr/petitions/597240 강원도에 춘천 최대 고인돌 유적지 파괴하고 축구경기장 10배 크기의 차이나타운 짓고있어ㅠㅠ 다들 반대청원 갑시다ㅠㅠ', '나 중딩때 어디 놀러갓는데 중국인 아저씨가 자꾸 말거는거야 영어 할 수 잇냐면서 영어로 .. 근데 입냄새가 진짜 너무 구려서 도망가고 싶었음', '아니 진짜로 어떻게 이런 글이 좋아요가 100개가 넘는거지.. 중국인 친구가 한명이라도 있으면 이런 글을 쓸 수 있을까? 자기가 해외에서 인종차별을 당해봤으면 이런 글을 쓸 수 있었을까? 자기 가족이 또는 친한 친구가 해외에서 살면 이런 글을 쓸 수 있을까? 진짜 이 정도 수준인게 너무 슬프다.', '일단 난 미세먼지 때문에 너무 슬퍼', '내 인생에는 중국인 빌런밖에 없던데? 착한 중국인 친구가 있었으면 이런 글 절대 안썼고 대부분의 중국인이 이렇지 않다면 뇌우치고 반성할 생각도 있음 그치만 다 좆같은걸 어떡해?', '익36아 너랑 같은 의견인데 너 댓글보고 정상인이 아직 있긴 있구나 싶어서 위로받고 간다', '나도 한때 저런 생각이였지.. 착짱죽짱 말 존나 심하다고 서로 사랑하기도 바쁜데 다들 왜저러나.. 했는데 지금은.. 다 죽어버리렴~', '인종차별 당해봤는데도 중국인 싫어 걔네때메 내가 외국에서 개념없는 동양인 취급받는게 더 더 더 더 짜증나', '흠...중국인은 예외아닌가 지들이 하는 걸 봐 자업자득으로 인한 결과지 뭐', '중국인은 인간이 아니니까 인종차별 아님 벌레차별임', '그래 그렇게 서로를 혐오하면서 살아...', '네다짱', '진짜 충격적이다... 해외 나가서 인종차별 한 번도 안 당해본 애들만 있나...', '우리 큰 엄마 중국분이신데 완전 착하고 좋은데... 쓰니도 왜 싫어하는 지 이해는 가지만 좋은 중국 사람들도 있다는 것만 알아줘,,', '나도 어떤 경우에서라도 차별과 폭력은 하면 안된다고 생각하고 게다가 애국심도 별로 없는 사람인데 중국 요즘 행태를 봐 최소 한국인이라는 자아가 있으면 반발심 있는 게 당연한 거 아냐? 생존이 위협받는 상황에서 관용이 어딨어ㅋㅋㅋ 진짜 중국한테 피해 입은 것들 줄줄 읊으면 밤 샐 듯', '익78은 저 짧은 글에서조차 모순덩어리네', '댓글창에도 벌써 -짱- 몇 분 보이시죠ㅋㅋㅋ 에타 설자게에서 바로 검거..!', '자기 주장에 설득력 얻으려고 한국인인척 하는게 ㄹㅇ 역함. 아니면 자기들도 중국인인게 부끄러워서 한국인인척 하는건가?', '중국인 솔직히 인종차별에서 예외임 너무 피해를 많이 끼쳐서', '난 중국좋아. 그니까 많아지게 쪼개져라. 프리티벳 프리홍콩 프리위구르 프리대만', '나 유럽에서 어학연수할 때 나보고 중국인이래서 너는 그럼 어디 루마니아 집시냐고 해쥬니까 미치고 뛰던데', 'ㅁ미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나도 써먹어야지', '길거리에서 담배 뻑뻑 피는것도 싫고 , 길물어볼때 영어나 한국어를 쓰려는 시도도 하지 않고 당연히 중국어로 물어보는것도 어이가 없어 진짜 정이 안가', '여러 개의 중국 지지합니다~', '나 옛날에 학교에서 중국 간 적 있었는데 친구들 여러명이랑 어떤가게 들어가서 계산하는데 계산대 여자가 기다려보라더니 갑자기 핸드폰 꺼내서 우리얼굴 대놓고 영상으로 찍더라 ㅋㅋㅋㅋ ㄹㅇ 손뻗으면 닿을 거리에서 ㅋㅋㅋ그래서 뭐하냐고 당장지우라고 했더니 그냥 한국인온게 신기해서 친구한테 보내는건데 왜 이렇게 화를내냐면서 본인이 더 분노함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 매너는 좀 지켜줬으면 좋겠다..', '진짜 왜캐 무례해,,,', '글쓴이 내가 생각하는거 그대로 말해줬네 편-안', '진짜 공감한다 내가 겪은 중국인들은 다 안좋은 기억밖에없어', '나 유럽교환갔을때도 여기저기 사고치는 애들 다 짱깨였다. 물론 착한 중국인 친구들도 몇 있었지. 근데 사고치고 아시안 이미지 망치는 거의 대부분은 중국인이었다ㅋㅋㅋㅋ 지들끼리 몰려다니면서 민폐끼치고 ㅅㅂ 한국인 일본인은 유럽애들이랑 섞여서 잘만 놀았는데', '맞아 나 일본인 태국인 홍콩인 할거 없이 잘 놀았는데 중국은 지들끼리만 놀앗어 아니 우리랑 못어울렷어 홍콩애가 아임프롬 홍콩 하면 난리나던데 암프롬 차이나 왜 안하냐고 진짜 그때 솔직히 놀랏어', '뭐 이런 글이 핫게에 가냐... 일반화 오지네ㅋㅋ 한남 워딩 쓰면 모든 한국남자가 다 그런건 아니라면서 자발 떨더니... 내로남불 지림', '중국인들 일반화하고 싸잡아 욕하는 게 얼마나 위험한건지 예시를 든거지... 이해가 안되네 서양인들도 동양인 혐오하기 바쁜데 같은 동양인끼리 이렇게 혐오를 해야하는거니 ㅋㅋ ㅠㅠㅠ', '동양인 차별 문제때문에 나는 요즘 아시아인들 보면 같이 으쌰으쌰하고 싶던데..', '내 말이 그 말이야 ㅠㅠㅠㅠ 어차피 찐으로 동양인 혐오하고 혐오 범죄까지 일으키는 애들은 죄다 서양인들인데... 걔네들은 중국이든 한국이든 뭐 상관없이 다 패고 보잖아 ㅋㅋㅋ... 지금 이렇게 우리가 중국 혐오하고 있을 때가 아님', '정상 나도 존나 싫음', '아 ㅋㅋㅋ 근데 학교 걷다보면 5인 안 지키고 지들끼리 노래틀고 앉아있는 애들 말 들어보면 다 중국어긴 하더라 ㅎ', '팩트: 한중일 모두 비정상이긴 한데 중국이 더 유별나긴 함', '몇몇 댓글 중국인인 거 같은데 진짜 한국어 너무 잘해서 소름 돋는다', '난 조선족을 우리 동포라고하는거 개 싫어. 조선족은 엄연히 중국에 속해있는 중국 소수민족임 왜 우리나라 동포임? 한국어하는 짱개지', '공항에서 새치기 안당해본사람은 모른다 ㅅㅂ 중국인들+베트남 사람들 질서라는걸 모름', '지금 상황 여러가지 다 종합하면 안싫어질 수가 없음 반중감정이 안생길 수가 없다는게ㅋㅋㅋㅋㅋㅠ 나도 짱깨이런말 싫어했는데 지금은 납득감', '착 짱 죽 짱', '아 에타는 세로드립 안되네 ㄲㅂ', '착짱죽짱', '중국인 착한사람 많음 근데 하나같이 국가관련되면 개 광신도가 됨ㅋㅋㅋㅋ', '이거 진짜 ㅇㅈ,,ㅋㅋㅋㅋㅋㅋㅋ', '짱깨 클라스', '추천수 보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '물론 나도 중국학 전공하긴 하는데, 마음은 100번 이해한다...', '이 글이 뭐가 자랑스럽다고 안 지우고 있는거지... 개쪽팔리니까 빨리 지워줬으면 좋겠다']"
중국역사의이해,이익희 교수님 녹화나 녹음하시는 분 계신가요?,0,['사례하겠습니다']
서한용교수님 중국어학개론,오늘 실시간인가요? 웹엑스 안 들어가지긴 하는데,0,[]
중국 러시아는 미얀마 군부파티에 왜 사람을,"보낸 거야?
중러가 제재 안하고 오히려 지원해주는 이유
아는 사람.?",0,['인도차이나 반도 먹으면 인도양쪽으로 세력확장 가능해서']
하 중국문명 세계문명,겁나 난해하네,0,"['ㅋㅋㅋㅋㅋ', '참..이거 수업 안 들어도 되는거지?', '일단 나는 들은게 없음... 시험때만 녹강보면 될 듯..']"
한국외대 21-1학기 강의 Drop 랭킹 + 웹 사이트,"23~29일 수강신청 취소 데이터 분석해봤습니다.

[서울캠 전공 Top 20]
1등 중국문화데이터웹퍼블리싱 박정원 교수님 17명
2등 멕시코.중미.카리브지역의이해 김영현 교수님 15명
3등 증권분석론 하석근 교수님 13명
4등 중남미정치 하상섭 교수님 12명
5등 조직행태론 김선영 교수님 11명
6등 The Politics of Technology Daniel Phillip Connolly 교수님 10명
6등 일본고전명작의세계 엄교흠 교수님 10명
6등 중.한통번역실습 여정남 교수님 10명
9등 미국의이해 Marguerite Yunmie Kim 교수님 9명
9등 노동경제학 민규량 교수님 9명
9등 계약을통한거래 가정준 교수님 9명
9등 중남미발전과사회변동 하상섭 교수님 9명
9등 동북아정치외교사 유현주 교수님 9명
9등 중급터어키어회화 Nadir Engin Uzun 교수님 9명
15등 마케팅관리 윤원주 교수님 8명
15등 원가회계 손동현 교수님 8명
15등 기업지배구조 유태영 교수님 8명
15등 중국안보문제연구 Joel Peter Atkinson 교수님 8명
19등 한국어학개론 김민영 교수님 7명
19등 마케팅관리 윤원주 교수님 7명

[서울캠 교양 Top 20]
1등 현대사회와철학 이준 교수님 24명
2등 기업과법 윤승영 교수님 17명
3등 현대사회의윤리문제 이준 교수님 12명
4등 사회봉사 박상원 교수님 11명
5등 국제사회와국제기구 이영주 교수님 10명
5등 민법의이해 가정준 교수님 10명
7등 중앙아시아문화의이해 김상철 교수님 9명
7등 과학과문명 정경숙 교수님 9명
7등 다큐멘터리를통한과학세계 정경숙 교수님 9명
7등 시학과기호학 전기순 교수님 9명
11등 문학비평의이해 이정현 교수님 8명
11등 예술과창의적사고 신수진 교수님 8명
11등 추리논증 김신 교수님 8명
11등 우주와인간 정연철 교수님 8명
11등 철학으로의초대 김윤재 교수님 8명
11등 현대경제의기초원리 손정국 교수님 8명
11등 창업실무사례및웹디자인 한광덕 교수님 8명
18등 컴퓨터프로그래밍 김계완 교수님 7명
18등 문학과정신분석 이정현 교수님 7명
18등 뉴스의이론과실제 고대훈 교수님 7명

모든 강의 Drop 정보는 아래 링크에서 확인해보세요.
https://drop.hufs.app

웹 개발 연습하려고 만들었음
강의별 일당 Drop 수, 교수명 검색 가능",41,"['중급터키어회화 왤케 많이 빠졌지 ㄷㄷ', '처음부터 끝까지 터키어 원어 수업이라 터키어 찐따는 부끄러워하며 취소함……. 좀 더 수련하고 들어야', '왜 만든거야? 탈출요인은 없잖아. 어려워 나갔는지, 다른 사정이 있는지...그냥 숫자나열 통계 분석은 노의미', '연습할려고 만들었다는데', '웹개발 연습하려고 만들었다고 써져있잖아.. 굳이 이런 댓글은 왜 다는거야?', 'ㅋㅋㅋㅋㅋㅋㅋㅋ혹시 랭킹에 드신 교수님이신가요?', '연습이란 말을 못 읽었다 미안 ㅜㅜ', '드랍사유 적는거도 아니고 그걸 어캐알아..', '이 글이 연습용이든 아니든 무례한 댓글 아닌가요?', '아니 왜 물어볼수도있지 ㅋㅋ나도 그래서 도출할수 있는 의미가 뭔지 궁금했는데', '그냥 재미로 보세요 ㅎㅎ', 'ㄷㄷ 대박이당 진짜 궁금해서 물어보는건데 이런거 뚝딱 만드려면 얼마나 공부해야 되나여?', '3일만에 뚝딱 만들었는데요. 프론트엔드 쉬엄쉬엄 공부한지 4년 된 거 같아요.', '현사철ㅋㅋㅋㅋㅋㅋㅋ', '프론트 머씀?', 'React.js 썼어요. Vue만 쓰다가 첨 써봤는데 되게 좋네요. Hook API 만든 사람 진짜 천재인 거 같아요 ㅋㅋ', '호스팅은 뭐로 하십니까?', 'surge.sh 썼어요. 파일 호스팅 무료에 https 까지 지원해서 개꿀이에요. 백엔드는 안 만드는 대신 프론트에서 JSON 파일 가져와서 데이터 뿌려주고요.', '오 이거 귀하네요 감사합니다 프론트 테스트용으로 딱이네요', '기업과법은... ㄹㅇ... ㅋㅋㅋㅋㅋ', '현대사회와 철학....와 진짜 드랍할 만해', '45명이나 남은게 신기한데', 'ㄹㅇㅋㅋㅋㅋㅋ', '그래서 얘기했자나 컴사 김영란은 듣는거아니라니까....(글캠)', '내가 전공 교양 각 하나씩 탑 5에 드는 걸 둘다 듣네 ㅋㅋㅋㅋ', '대박... 막연히 프론트엔드 개발자를 목표로 공부중이었는데 직접 이런거 만드신걸 보니 대단하시다는 말밖에 안나오네요ㅠㅠ 저도 더 열심히 공부해야겠다는 생각뿐입니다.. 멋져요!!!!!', '증권분석론 듣고 싶었는데ㅠㅠ 힘들게 잡았을 텐데 왜 이렇게 다 드랍했지', '교양 중앙아시아 버린거 잘한 선택입니다 ㅋㅋ']"
중국문명과 세계분명 서한용,출석체크했나요??,0,"['혹시 qr인증하셨나요??', '넵ㅠㅠ감사합니다']"
초급중국어회화,교수님이 웨벡스 아직 안열으신거 맞죠...?,0,"['네', '열었다가 교수님 마이크 안 들려서 다시 끄셨어요']"
서한용 교수님 중국문명,웹액스 아직 안들어오신거 맞지??,0,"['응응', 'ㅇㅇ그런듯']"
얘네 중국인임?,"적어도 명예중국인인것 같은데
아니면 돈 ㅈㄴ먹었거나",48,"['아직도 여당이라는게 이해가 안된다 ㅋㅋ', '갑자기 우리보고 가해자랰ㅋㅋㅋ미친개또라이 정치인아니냐 뭔 다 우리탓이야 시벌', '공산 빨갱이 ㅋㅋ', '언제나온기사야이거?', '민주당이 압승한건 정치에 관심없는 개돼지들 때문이 아니라 야당 삽질이 더 큼..ㅋㅋ', '으으 시발 원래도 안뽑았지만 더더욱 뽑을 일 없을듯;; 친일도 극혐인데 친중은 더극혐임ㅅㅂ', '유사외교부장관 유사총리', '그... 편서풍이 뭔지 모르나..??']"
